,tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,plot,actor
1022,tt0465538,Michael Clayton,Michael Clayton,2007.0,119,"Crime,Drama,Mystery",7.2,169186.0,"Michael Clayton, a high-priced law firm's fixer, leaves a late night poker game, gets a call to drive to Westchester, and watches his car blow up as he's taking an impromptu dawn walk through a field. Flash back four days. He owes a loan shark to cover his brother's debts (Michael's own gambling habits have left him virtually broke). His law firm is negotiating a high-stakes merger, and his firm's six year defense of a conglomerate's pesticide use is at risk when one of the firm's top litigators goes off his meds and puts the case in jeopardy. While Michael is trying to fix things someone decides to kill him. Who? Meanwhile his son summarizes the plot of a dark fantasy novel.",Tilda Swinton
1023,tt0465551,Notes on a Scandal,Notes on a Scandal,2006.0,92,"Crime,Drama,Romance",7.4,81094.0,"Bitter, cynical, and lonely Barbara Covett (Dame Judi Dench) is a tough and conservative teacher, near to retirement, who is loathed by her colleagues and students. In the loneliness of her apartment, she spends her spare time writing in her journal, taking care of her old cat Portia, and missing her special friend Jennifer Dodd. When Sheba Hart (Cate Blanchett) joins the high school as the new art teacher, Barbara dedicates her attention to the newcomer, writing sharp and unpleasant comments about her behavior and clothes. When Barbara helps Sheba in a difficult situation with two students, the grateful Sheba invites her to have lunch with her family. Sheba introduces her husband and former professor Richard Hart (Bill Nighy), who is about twenty years older than her; her rebellious teenager daughter Polly (Juno Temple); and her son Ben (Max Lewis), who has Down's Syndrome. Barbara becomes close to Sheba, but when she accidentally discovers that Sheba is having an affair with fifteen-year-old student Steven Connolly (Andrew Simpson), Barbara sees the chance to manipulate and get closer to Sheba, hiding the secret from the school headmaster. When Portia dies and Sheba does not stay with Barbara in the veterinary office to see Ben in a theater play, Barbara plots a Machiavellian revenge against Sheba, creating a scandal and consequent turmoil in their lives.",Cate Blanchett
1024,tt0466893,Margaret,Margaret,2011.0,150,Drama,6.5,17791.0,"Bothersome New York City high-school student Lisa Cohen (17), who consistently messes up her life and that of boy classmates, searches New York in vain for a fit cowboy hat to wear at an excursion with her separated father and stepmother. Spotting one on bus driver Maretti's head but failing to board, she stubbornly runs along and keeps claiming his confused attention, until the bus hits a blind senior, who is wounded fatally The NYPD quickly closes the case as an accident, but Lisa, duly consumed by guilt and spared any charge, starts bothering everyone and making a mean pest of herself, not only at home, as self-absorbed actress mother may deserve, but also in the precinct, tracking down the victim's uninterested kin out of town and even Maretti at home. A family friend lawyer gets involved in the case, digging in to compromising circumstances and causing real trouble to people who were of the hook.",Matt Damon
1025,tt0466928,Polynesian Power,Polynesian Power,2005.0,60,"Documentary,Sport",8.0,24.0,"Narrated by ""The Rock"", Polynesian Power chronicles the ascent of Polynesians in American Football and the cultural history that defines these journeys. Profiling two Samoan athletes, Pisa Tinoisamoa and Isaac Sopoaga, Polynesian Power explores America's diverse cultural base and the challenges of chasing dreams.",Dwayne Johnson
1026,tt0477302,Extremely Loud & Incredibly Close,Extremely Loud & Incredibly Close,2011.0,129,"Adventure,Drama,Mystery",6.9,103397.0,"A troubled young boy, Oskar, is trying to cope with the loss of his father. Oskar starts lashing out at his mother and the world. Until a year later, he discovers a mysterious key in his father's belongings and embarks on a scavenger hunt to find the matching lock, just as he used to when his father was alive. On this journey he is bound to meet a lot of people and learn a lot about himself and his family, but will he ever find the lock?",Tom Hanks
1027,tt0477348,No Country for Old Men,No Country for Old Men,2007.0,122,"Crime,Drama,Thriller",8.2,995372.0,"In rural Texas, welder and hunter Llewelyn Moss (Josh Brolin) discovers the remains of several drug runners who have all killed each other in an exchange gone violently wrong. Rather than report the discovery to the police, Moss decides to simply take the two million dollars present for himself. This puts the psychopathic killer, Anton Chigurh (Javier Bardem), on his trail as he dispassionately murders nearly every rival, bystander and even employer in his pursuit of his quarry and the money. As Moss desperately attempts to keep one step ahead, the blood from this hunt begins to flow behind him with relentlessly growing intensity as Chigurh closes in. Meanwhile, the laconic Sheriff Ed Tom Bell (Tommy Lee Jones) blithely oversees the investigation even as he struggles to face the sheer enormity of the crimes he is attempting to thwart.",Woody Harrelson
1028,tt0478087,21,21,2008.0,123,"Crime,Drama,History",6.8,257614.0,"Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack. Intrigued by the desire to make money, Ben joins his new friends on secret weekend trips to Las Vegas where, using their skills of code talk and hand signals, they have Ben make hundreds of thousands of dollars in winning blackjack at casino after casino. Ben only wants to make enough money for the tuition to Harvard and then back out. But as fellow card counter, Jill Taylor, predicts, Ben becomes corrupted by greed and his arrogance at winning which lets his feelings get in the way, and it also puts Professor Rosa, as well as the group, on the radar of a brutal casino security enforcer, named Cole Williams, who holds a personal grudge of some kind against Rosa which threatens to undo everything the students have learned and earned.",Kevin Spacey
1029,tt0478304,The Tree of Life,The Tree of Life,2011.0,139,"Drama,Fantasy",6.8,179929.0,"The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father (Brad Pitt). Jack (played as an adult by Sean Penn) finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith.",Brad Pitt
1030,tt0479143,Rocky Balboa,Rocky Balboa,2006.0,102,"Action,Drama,Sport",7.1,223465.0,"When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder Mason Dixon retaliates by challenging the Itallian Stallion to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior. With the odds stacked firmly against him, Rocky takes on Dixon in what will become the greatest fight in boxing history, a hard-hitting, action-packed battle of the ages.",Sylvester Stallone
1031,tt0479289,The Go-Getter,The Go-Getter,2007.0,93,"Comedy,Drama",6.5,5180.0,"In Eugene, Oregon, Mercer, 19, wants to tell his wayward half-brother, 18 years older than he, that their mother has died. He has an address in Shelter Cove, so he steals a car from a car wash and heads south. Nothing is simple: his brother is gone, but he left resentment Mercer has to deal with. He gets an address in Reno and stops in Fallon to hook up with a girl he knew in middle school. Reno's a bust, but she promises sex if Mercer will drive her and two friends to Mohave. His plans go awry. From time to time, the car's owner calls him on a cell phone left in the car. Her arch but friendly voice gives Mercer needed empathy. Will he ever find his brother, and if so, what then?",Zooey Deschanel
1032,tt0479537,Seraphim Falls,Seraphim Falls,2006.0,115,"Action,Drama,Thriller",6.6,32625.0,"In the 1860s, five men have been tracking a sixth across Nevada for more than two weeks. They shoot and wound him, but he gets away. They pursue, led by the dour Carver, who will pay them each $1 a day once he's captured. The hunted is Gideon, resourceful, skilled with a knife. Gideon's flight and Carver's hunt require horses, water, and bullets. The course takes them past lone settlers, a wagon train, a rail crew, settlements, and an Indian philosopher. What is the reason for the hunt; what connects Gideon and Carver? What happened at Seraphim Falls?",Liam Neeson
1033,tt0479997,Season of the Witch,Season of the Witch,2011.0,95,"Action,Adventure,Fantasy",5.4,95823.0,"A 14th-century Crusader returns to a homeland devastated by the Black Plague. A beleaguered church, deeming sorcery the culprit of the plague, commands the two knights to transport an accused witch to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence. A priest, a grieving knight, a disgraced itinerant, and a headstrong youth who can only dream of becoming a knight join a mission troubled by mythically hostile wilderness and fierce contention over the fate of the girl. When the embattled party arrives at the abbey, a horrific discovery jeopardises the knight's pledge to ensure the girl fair treatment, and pits them against an inexplicably powerful and destructive force.",Nicolas Cage
1034,tt0480242,Dan in Real Life,Dan in Real Life,2007.0,98,"Comedy,Drama,Romance",6.8,104571.0,"Single father Dan Burns dedicates his life to his children, but one day he meets Marie at a bookstore. They get to know each other, but then Dan finds out that Marie is actually dating his brother, Mitch.",Steve Carell
1035,tt0480249,I Am Legend,I Am Legend,2007.0,101,"Action,Drama,Horror",7.2,775927.0,"Robert Neville (Will Smith) is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made in this post-apocalyptic action thriller. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone. Mutant victims of the plague - the Infected - lurk in the shadows - watching Neville's every move - waiting for him to make a fatal mistake. Perhaps mankind's last, best hope, Neville is driven by only one remaining mission: to find a way to reverse the effects of the virus using his own immune blood. But he knows he is outnumbered - and quickly running out of time.",Will Smith
1036,tt0480268,Blind Date,Blind Date,2007.0,80,"Comedy,Drama,Romance",5.6,944.0,"A married couple has suffered a tragedy, and now the only way they can now relate to one another is by meeting as different characters through a series of personal ads.",Stanley Tucci
1037,tt0481222,Running the Sahara,Running the Sahara,2007.0,102,"Documentary,Sport",7.1,554.0,"In 2006, an international expedition team of three men - Charlie Engle (USA), Ray Zahab (Canada) and Kevin Lin (Taiwan) undertook a quest that no human being has ever fulfilled. They ran across the Sahara Desert. Each runner brought his own unique story and motivations, but all unite around a love for Africa and a profound desire to prove that the impossible is possible. The film is an up-close, character-driven documentary that delves deep into the culture of the Sahara through the eyes of three individuals undergoing a life-altering experience. Along with the runners, we cross six countries: Senegal, Mauritania, Mali, Niger, Libya and Egypt. Through the eyes of our runners, we come to understand the realities of Africa - the beauty and the tragedy inherent in everyday life. This reality is underscored by the recurring theme of water - a daily necessity for our runners and a daily struggle for many of the people they encounter. The cast encountered many locals who spend two and half hours per day, every day, finding and cleaning their water for that day. Sprawling over 3.5 million square miles, the Sahara is a mystical land, enchanting for its extreme beauty and its complex culture. At the same time, it may well be the most unforgiving place on earth -- the daytime heat and the freezing temperatures at night can suck the life from a body in an instant. The team accomplished running for 111 days and over 4800 miles. This is the story of what happened along the way.",Matt Damon
1038,tt0481369,The Number 23,The Number 23,2007.0,98,"Crime,Mystery,Thriller",6.4,206607.0,"On his birthday, Walter Sparrow, an amiable dog-catcher, takes a call that leaves him dog bit and late to pick up his wife. She's browsed in a bookstore, finding a blood-red-covered novel, a murder mystery with numerology that loops constantly around the number 23. The story captivates Walter: he dreams it, he notices aspects of his life that can be rendered by ""23,"" he searches for the author, he stays in the hotel (in room 23) where events in the novel took place, and he begins to believe it was no novel. His wife and son try to help him, sometimes in sympathy, sometimes to protect him. Slowly, with danger to himself and to his family, he closes in on the truth.",Jim Carrey
1039,tt0481499,The Croods,The Croods,2013.0,98,"Action,Adventure,Animation",7.2,221244.0,"""The Croods"" are an eccentric family of cavemen, who survive the harsh terrain by living accordingly to a strict set of rules. But when their home is destroyed in the wake of an impending disaster known as ""The End"", they are forced to leave their home of shelter and security, and into the wilderness of the unknown to find a new home.",Nicolas Cage
1040,tt0482571,The Prestige,The Prestige,2006.0,130,"Drama,Mystery,Sci-Fi",8.5,1357107.0,"In the end of the nineteenth century, in London, Robert Angier, his beloved wife Julia McCullough, and Alfred Borden are friends and assistants of a magician. When Julia accidentally dies during a performance, Robert blames Alfred for her death, and they become enemies. Both become famous and rival magicians, sabotaging the performance of the other on the stage. When Alfred performs a successful trick, Robert becomes obsessed trying to disclose the secret of his competitor with tragic consequences.",Christian Bale
1041,tt0482572,Pride and Glory,Pride and Glory,2008.0,130,"Crime,Drama,Thriller",6.6,62033.0,"A family of police officers - patriarch, two sons, and a son-in-law - deals with corruption in a precinct in Washington Heights. Four officers die in an ambush at a drug dealer's apartment. It's brother Francis's precinct, so when the investigation led by brother Ray finds hints of police corruption, there's pressure to close ranks and save Frankie's career. Dad, a police brass, promises Ray that he and Frankie can clean things up, and Ray should focus on catching the drug dealer who killed the cops. Meanwhile, brother-in-law Jimmy, a hothead and an enforcer, is visited at home by a lowlife. Is Jimmy involved in the corruption? Where can this take the family?",Edward Norton
1042,tt0482603,Space Chimps,Space Chimps,2008.0,81,"Adventure,Animation,Comedy",4.5,12077.0,"Ham III, the grandson of the first chimp astronaut, is blasted off into space by an opportunity-seeking senator. Soon, the fun-loving chimp has to get serious about the mission at hand; ridding a far-away planet of their nefarious leader. Fortunately for Ham III, two of his simian peers are along for the ride.",Stanley Tucci
1043,tt0483726,Man of the Year,Man of the Year,2006.0,115,"Comedy,Drama,Romance",6.2,34015.0,"Tom Dobbs, comedic host of a political talk show--a' la Bill Maher and Jon Stewart--runs for President of the US as an independent candidate who, after an issues-oriented campaign and an explosive performance in the final debate, gets just enough votes to win. Trouble is, he owes his victory to a computer glitch in the national touch-screen voting system marketed by Delacroy, a private company with a rising stock price. To protect their fortune, Delacroy executives want to keep the glitch a secret, but one programmer, Eleanor Green, wants Dobbs to know the truth. Can she get to him?",Robin Williams
1044,tt0491046,A Matador's Mistress,Manolete,2008.0,92,"Biography,Drama,Romance",5.6,3183.0,"""A Matador's Mistress"" is a tragically eloquent dance of the cold brutality of uncommitted love and the high stakes of the Bullfight. Immerse yourself in the culture of Spain surrounding the age old traditions of the Matador. While the bullfight is controversial by today's standards, the ancient art-form is depicted with unflinching realism. The story is of man against beast, the bullfighter's zen, if you will; his nightly dance with death. A world-class lover enters his world; their code is their truth. Life being lived, edgy, relentlessly flirting with disaster, untamed, beautiful.",Adrien Brody
1045,tt0491175,Suburbicon,Suburbicon,2017.0,105,"Comedy,Crime,Drama",5.8,45668.0,"In the bosom of Suburbicon--a family-centred, all-white utopia of manicured lawns and friendly locals--a simmering tension is brewing, as the first African-American family moves in the idyllic community, in the hot summer of 1959. However--as the young patriarch, Gardner Lodge, and his family start catching a few disturbing glimpses of the once-welcoming neighbourhood's dark underbelly--seemingly random acts of unprecedented violence paired with a gruesome death will blemish, irreparably, Suburbicon's picture-perfect facade. Who would have thought that darkness resides even in Paradise?",Matt Damon
1046,tt0492389,Furry Vengeance,Furry Vengeance,2010.0,92,"Comedy,Family",3.8,17684.0,"Hoping to make enough money through an overseas employer to live comfortably, Real Estate Developer Dan Sanders manages to convince his son, Tyler, and wife, Tammy, to re-locate in a remote corner of Oregon. Tyler does seem content after he meets with lovely Amber, but Tammy is concerned about her husband when he near-hysterically claims that local creatures, including beavers, ravens, bears, fox, etc. have joined forces to sabotage his project.",Brendan Fraser
1047,tt0492956,The Game Plan,The Game Plan,2007.0,110,"Comedy,Family,Sport",6.3,97604.0,"Joe Kingman is a huge football star. He's got women, money, and a good career. Everything is perfect for him. Then one day an 8-year-old girl named Peyton shows up at his door and says that she's his daughter from a previous relationship. Once he has proof that she is telling the truth, he tries but fails miserably at ""parenting"". From problems such as his super speedy car with no back seat, to leaving her at a bar at 3am, he's got a lot to deal with. Eventually though, she gets him, (and his football team) wrapped around her finger. When she has a near-death experience and Joe finds out that her mother, Susan, died early that year, he wants her to move in with him. But her Aunt Stella disagrees and takes her home. Joe has to play the game of his life and when he's injured and things don't look good for him, Peyton comes out and gets him right back on the field.",Dwayne Johnson
1048,tt0493464,Wanted,Wanted,2008.0,110,"Action,Crime,Thriller",6.7,396333.0,"A young man finds out his long lost father is an assassin. When his father is murdered, the son is recruited into his father's old organization and trained by a man named Sloan to follow in his dad's footsteps.",Angelina Jolie
1049,tt0494238,Inkheart,Inkheart,2008.0,106,"Adventure,Family,Fantasy",6.1,80010.0,"Mortimer ""Mo"" ""Silvertongue"" Folchart has the special talent to bring characters out of books. One night he brings out three characters from Inkheart, a story set in medieval times and filled with magical beings. Capricorn (Andy Serkis) and Basta (Jamie Foreman), two villains, and Dustfinger (Paul Bettany), a fire-eater. Now, ten years later, Meggie (Eliza Bennett) discovers the truth and it's up to her to escape Capricorn's evil grasp.",Brendan Fraser
1050,tt0494834,Silk,Silk,2007.0,107,"Drama,Romance",5.8,11558.0,"A married silkworm smuggler, Herve Joncour, in 19th Century France who travels to Japan to collect his clandestine cargo. While there he spots a beautiful Japanese woman, the concubine of a local baron, with whom he becomes obsessed. Without speaking the same language, they communicate through letters until war intervenes. Their unrequited love persists however, and Herve's wife Helene begins to suspect.",Keira Knightley
1051,tt0494864,Tenderness,Tenderness,2009.0,101,"Crime,Drama,Thriller",5.5,8020.0,"Three lives. Buffalo detective Lt. Cristofuoro, whose catatonic wife is in hospital, takes a special interest in Eric Komenko, a juvenile who killed his parents and will be freed on his 18th birthday. So does Lori Cranston, 15 or 16, her body fully developed and the object of lust by her boss and her mother's new boyfriend. She keeps a scrapbook about Eric, and when he's released from custody, she hides in the backseat of his car, insisting he take her with him on a trip toward Albany where he's planning to meet a girl. Cristofuoro is certain Eric will kill again, so he follows. It's clear early on that Cristofuoro's probably right, but what's Lori's motivation?",Russell Crowe
1052,tt0496806,Ocean's Thirteen,Ocean's Thirteen,2007.0,122,"Crime,Thriller",6.9,354510.0,"The last time we saw Danny Ocean's crew, they were paying back ruthless casino mogul Terry Benedict after stealing millions from him. However, it's been a while since they've come back together, which is all about to change. When one of their own, Reuben Tishkoff, builds a hotel with another casino owner, Willy Bank, the last thing he ever wanted was to get cut out of the deal personally by the loathsome Bank. Bank's attitude even goes so far as to finding the amusement in Tishkoff's misfortune when the double crossing lands Reuben in the hospital because of a heart attack. However, Danny and his crew won't stand for Bank and what he's done to a friend. Uniting with their old enemy Benedict, who himself has a vendetta against Bank, the crew is out to pull off a major plan; one that will unfold on the night Bank's newest hot spot opens up. They're not in this for the money, but for the revenge.",Brad Pitt
1053,tt0497465,Vicky Cristina Barcelona,Vicky Cristina Barcelona,2008.0,96,"Comedy,Drama,Romance",7.1,260589.0,"Sexually adventurous Cristina and her friend Vicky, who is bright but cautious, holiday in Barcelona where they meet the celebrated and wholly seductive painter, Juan Antonio. Vicky is not about to dive into a sexual adventure being committed to her forthcoming marriage. But Cristina is immediately captivated by Juan Antonio's free spirit and his romantic allure is enhanced when she hears the delicious details of his divorce from fellow artist, the tempestuous Maria Elena.",Scarlett Johansson
1054,tt0498399,We Own the Night,We Own the Night,2007.0,117,"Action,Crime,Drama",6.8,90551.0,"Brooklyn, 1988. Crime is rife, especially drugs and drug violence. A Russian thug is building his heroin trade, while everyone laughs at the cops. Brothers have chosen different paths: Joe has followed his father Bert into New York's Finest; he's a rising star. Bobby, who uses his mother's maiden name, manages a club. Bobby too is on the rise: he has a new girlfriend and a green-light to develop a Manhattan club. Joe and Bert ask him to help with intelligence gathering; he declines. Then, Joe raids Bobby's club to arrest the Russian. From there, things spiral out of control: the Russian puts out a hit on Joe, personal losses mount, and Bobby's loyalties face the test.",Joaquin Phoenix
1055,tt0499570,Slipstream,Slipstream,2007.0,96,"Comedy,Drama,Fantasy",4.8,4833.0,"An actor and would-be screenwriter, who at the very moment of his meeting with Fate, comes to discover that life is random and fortune is sightless. He is thrown into a vortex where time, dreams, and reality collide in an increasingly whirling slipstream. It's a surreal and dreamlike tale of one man's journey.",Anthony Hopkins
1056,tt0499603,10 Items or Less,10 Items or Less,2006.0,82,"Comedy,Drama",6.5,15721.0,"A well-known actor, who hasn't accepted a role in four years, is considering a project. The cousin of the director drives him to Archie's Ranch Market, in Carson, and drops him off to do a little research. He's fascinated by one of the checkers, Scarlet, a young woman from Spain with a preternatural ability to ring up items at the cash register. She hates her job, stuck at the 10 items or less lane. The actor chats her up, and when her shift ends, he asks for a ride. In the course of the afternoon, he helps her prepare for a job interview. She needs to have confidence, he needs to commit. Human contact, however brief, can change people.",Morgan Freeman
1057,tt0757361,Margot at the Wedding,Margot at the Wedding,2007.0,93,"Comedy,Drama",6.0,20828.0,"A slice of family life: sisters, husbands, children, history, secrets, jealousies. Margot and her teen son, Claude, travel from Manhattan to her family's Long Island home, occupied by sister Pauline, Pauline's daughter, and Malcolm, the slacker Pauline will marry outdoors that week under a tree neighbors want removed. Backbiting marks family discussion, particularly between the sisters and in Margot's cutting remarks to Claude. Pauline tells Margot a secret that Margot promptly tells Claude. Margot dislikes Malcolm and undermines him. She also has marital problems and a lover nearby. People are cruel, inside and outside their families. Is there a refuge for Margot or for Pauline?",Nicole Kidman
1058,tt0758752,Love & Other Drugs,Love & Other Drugs,2010.0,112,"Comedy,Drama,Romance",6.7,210024.0,"Maggie (Hathaway) is an alluring free spirit who won't let anyone - or anything - tie her down. But she meets her match in Jamie (Gyllenhaal), whose relentless and nearly infallible charm serve him well with the ladies and in the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",Jake Gyllenhaal
1059,tt0758774,Body of Lies,Body of Lies,2008.0,128,"Action,Drama,Thriller",7.0,232430.0,"Roger Ferris is a CIA operative in the Middle East; Ed Hoffman is his control at Langley. Cynicism is everywhere. In Amman, Roger works with Hani Salaam, Jordan's head of security, whose only dictum is ""Don't lie to me."" The Americans are in pursuit of a cleric who leads a group placing bombs all over Europe. When Hani rebukes Ed's demand that Jordan allow the Americans to use one of Jordan's double agents, Roger and Ed hatch a plan to bring the cleric to them. The plan is complicated by its being a secret from Hani and by Roger's attraction to a local nurse. Satellites and cell phones, bodies and lies: modern warfare.",Leonardo DiCaprio
1060,tt0758794,We Are Marshall,We Are Marshall,2006.0,131,"Drama,Sport",7.0,63022.0,"In November, 1970, virtually the entire football team and coaches of Marshall University (Huntington, W.V.) die in a plane crash. That spring, led by Nate Ruffin, a player who was ill and missed the fatal flight, students rally to convince the board of governors to play the 1971 season. The college president, Don Dedman, must find a coach, who then must find players. They petition the NCAA to allow freshmen to play, and coach Jack Lengyel motivates and leads young players at the same time that he reexamines the Lombardi creed that winning is the only thing. The father and the fiancée of a player who died find strength to move on. Can Marshall win even one game in 1971?",Matthew McConaughey
1061,tt0762114,License to Wed,License to Wed,2007.0,91,"Comedy,Romance",5.2,39914.0,"Sadie and Ben are in love, and although Ben suggests getting married in the Caribbean, Sadie has her heart set on a wedding at the family church, St. Augustine's. Ben says sure, and they meet with the pastor, Rev. Frank. The only date open for two years is three weeks away, and Frank insists the kids go through his marriage prep course. They're to write their own vows; he also demands chastity, bugs their apartment, initiates arguments, has them care for robot twins, creates friction between Ben and her family, and raises doubts in Sadie. Desperate, Ben looks for dirt on Frank. Can he undermine Frank's authority and keep Sadie's heart?",Robin Williams
1062,tt0762125,Planet 51,Planet 51,2009.0,91,"Adventure,Animation,Comedy",6.0,56705.0,"Lem is just an average teenager working on getting the girl and furthering his career at the local planetarium - except that he's an alien. At least to U.S. astronaut Captain Charles T. Baker who lands on Lem's planet hoping for a quick flag plant and a hasty return to earth and his millions of screaming fans. But on this alien planet the media has tagged spacemen as brain-eating, zombie-creating monsters, causing Baker to run for his life and into Lem's house. Now it's up to the green native to get the clumsy astronaut back to his spaceship before military dictator General Grawl and mad scientist Professor Kipple manage to exterminate the Earthly visitor.",Dwayne Johnson
1063,tt0763840,Home of the Brave,Home of the Brave,2006.0,106,"Action,Drama,War",5.6,11069.0,"The day after they get the word that they'll go home in two weeks, a group of soldiers from Spokane are ambushed in an Iraqi city. Back stateside we follow four of them: a surgeon who saw too much; a teacher who's a single mom and who lost a hand in the ambush; an infantry man whose best friend died that day; and a soldier who keeps reliving the moment he killed a civilian woman. Each has come home changed and feeling dislocated. Group therapy, V.A. services, halting gestures from family and colleagues, and regular flashbacks keep the war front and center in their minds. They're angry, touchy, and explosive. Can a warrior find peace back home?",Samuel L. Jackson
1064,tt0763852,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,2007.0,105,"Biography,Documentary",7.9,712.0,"""I Have Never Forgotten You"" is a comprehensive look at the life and legacy of Simon Wiesenthal, the famed Nazi hunter and humanitarian. Narrated by Academy Award winning actress Nicole Kidman, it features interviews with longtime Wiesenthal associates, government leaders from around the world, friends and family members--many of whom have never discussed the legendary Nazi hunter and humanitarian on camera. Previously unseen archival film and photos also highlight the film. What was the driving force behind his work? What kept him going when for years the odds were against his efforts? What is his legacy today, more than 60 years after the end of World War Two?",Nicole Kidman
1065,tt0770828,Man of Steel,Man of Steel,2013.0,143,"Action,Adventure,Sci-Fi",7.1,783139.0,"A young boy learns that he has extraordinary powers and is not of this Earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must now emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",Amy Adams
1066,tt0775440,Cell,Cell,2016.0,98,"Action,Adventure,Horror",4.4,28968.0,"When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.",Samuel L. Jackson
1067,tt0780504,Drive,Drive,2011.0,100,"Action,Drama",7.8,659559.0,"This action drama follows a mysterious man who has multiple jobs as a garage mechanic, a Hollywood stuntman and a getaway driver seems to be trying to escape his shady past as he falls for his neighbor - whose husband is in prison and who's looking after her child alone. Meanwhile, his garage mechanic boss is trying to set up a race team using gangland money, which implicates our driver as he is to be used as the race team's main driver. Our hero gets more than he bargained for when he meets the man who is married to the woman he loves.",Ryan Gosling
1068,tt0780511,Everybody's Fine,Everybody's Fine,2009.0,100,"Adventure,Drama",7.1,62609.0,"Frank Goode lives by himself in Elmira, NY, a recent widower with heart trouble, retired from a factory job, proud of having pushed his adult children toward success. In the summer, all four kids bail on a reunion, so, against doctor's orders, Frank decides to surprise each with a visit. He sets out to see his artist son in New York City, his daughter the ad exec in Chicago, his son the conductor on tour and presently in Denver, and his daughter who's a performer in Vegas. None are as he imagines or hopes. Will they let him see themselves as they are, and can this dad adapt?",Robert De Niro
1069,tt0780516,Flawless,Flawless,2007.0,108,"Crime,Drama,Thriller",6.7,25491.0,"London, 1960. Laura Quinn is the lone female executive at London Diamond Corporation. She is frustrated as her talents are rarely acknowledged and her less-experienced male co-workers are promoted ahead of her. She is shocked, but intrigued, when the mild-mannered night janitor, Mr. Hobbs, approaches her with a daring but simple plan to steal a handful of diamonds from the vault. Laura agrees to help, but she is soon in over her head. And it is not long before insurance investigator Mr. Finch has his eyes on her.",Michael Caine
1070,tt0780653,The Wolfman,The Wolfman,2010.0,103,"Drama,Fantasy,Horror",5.8,108513.0,"Lawrence Talbot's (Benicio Del Toro's) childhood ended the night his mother died. His father sent him from the sleepy Victorian hamlet of Blackmoor to an insane asylum, then he went to America. When his brother Ben's (Simon Merrells') fiancée Gwen Conliffe (Emily Blunt), tracks him down to help find her missing love, Talbot returns to his father's estate to learn that his brother's mauled body has been found. Reunited with his estranged father Sir John Talbot (Sir Anthony Hopkins), Lawrence sets out to find his brother's killer, and discovers a horrifying destiny for himself. Someone or something with brute strength and insatiable blood lust has been killing the villagers, and a suspicious Scotland Yard Inspector named Aberline (Hugo Weaving) comes to investigate.",Anthony Hopkins
1071,tt0783233,Atonement,Atonement,2007.0,123,"Drama,Mystery,Romance",7.8,285933.0,"When Briony Tallis (Saoirse Ronan), thirteen-years-old and an aspiring writer, sees her older sister Cecilia (Keira Knightley) and Robbie Turner (James McAvoy) at the fountain in front of the family estate, she misinterprets what is happening, thus setting into motion a series of misunderstandings and a childish pique that will have lasting repercussions for all of them. Robbie is the son of a family servant toward whom the family has always been kind. They paid for his time at Cambridge and now he plans on going to medical school. After the fountain incident, Briony reads a letter intended for Cecilia and concludes that Robbie is a deviant. When her cousin Lola (Juno Temple) is raped, she tells the Police that it was Robbie she saw committing the deed.",Keira Knightley
1072,tt0783515,The Education of Charlie Banks,The Education of Charlie Banks,2007.0,100,Drama,6.5,5169.0,"The Education of Charlie Banks is a coming of age tale that spans from the playgrounds of lower Manhattan to the idyllic greens of a fictional liberal arts college in upstate New York. Set during the eighties, it is a story about change, inevitability, and ultimately, about facing one's fears.",Jesse Eisenberg
